iter	RMSE
1507	0.08270962459
1508	0.08270601449
1509	0.08268848477
1510	0.0826827577
1511	0.08266918389
1512	0.0826467404
1513	0.08260376008
1514	0.08258751858
1515	0.08256397585
1516	0.08255101648
1517	0.08254530493
1518	0.08253160088
1519	0.08251623138
1520	0.08251266266
1521	0.08248588994
1522	0.08245859453
1523	0.08245410321
1524	0.08243237577
1525	0.08241818195
1526	0.08240029677
1527	0.08238192091
1528	0.08236482932
1529	0.08235853117
1530	0.08235361272
1531	0.08235011434
1532	0.08232392273
1533	0.0823182765
1534	0.0822971252
1535	0.08227395943
1536	0.08225994593
1537	0.08224430492
1538	0.08221331671
1539	0.08219830637
1540	0.08217110994
1541	0.0821676574
1542	0.08214999037
1543	0.08212265505
1544	0.08210990473
1545	0.08208467981
1546	0.08206385332
1547	0.08206042982
1548	0.08204307895
1549	0.08201363437
1550	0.08198919083
1551	0.08196767211
1552	0.08196427403
1553	0.08194222627
1554	0.08191987846
1555	0.0819143474
1556	0.08189805195
1557	0.0818815395
1558	0.08187762902
1559	0.08187228743
1560	0.08186798672
1561	0.081859585
1562	0.08184695301
1563	0.08182917538
1564	0.0818063969
1565	0.08178619638
1566	0.08176927365
1567	0.08174021913
1568	0.08172662431
1569	0.08171413408
1570	0.08170888773
1571	0.08168532661
1572	0.08165085441
1573	0.08164554244
1574	0.08163306376
1575	0.08161661043
1576	0.08158942157
1577	0.08156540886
1578	0.08155313034
1579	0.08153603011
1580	0.08152324001
1581	0.08150101906
1582	0.08148759582
1583	0.0814638141
1584	0.08144954461
1585	0.08142902892
1586	0.08142348394
1587	0.08141438034
1588	0.08139209287
1589	0.08138768428
1590	0.08136193537
1591	0.08134471683
1592	0.08131278854
1593	0.08129263289
1594	0.08127629154
1595	0.08126026218
1596	0.08124633243
1597	0.08123231411
1598	0.08121847723
1599	0.08119407618
1600	0.08116425534
1601	0.08114107758
1602	0.08111976408
1603	0.08109960406
1604	0.0810633392
1605	0.08105079111
1606	0.0810334335
1607	0.0810136162
1608	0.08100919208
1609	0.08098291506
1610	0.08096158897
1611	0.0809403234
1612	0.08091906481
1613	0.08089261504
1614	0.08088824307
1615	0.08088505134
1616	0.08086664857
1617	0.08084450271
1618	0.08081903962
1619	0.08081391781
1620	0.08080995768
1621	0.08078690469
1622	0.08078188904
1623	0.08076602554
1624	0.08074336998
1625	0.08073211537
1626	0.08071644164
1627	0.08071260643
1628	0.08068367473
1629	0.08067948394
1630	0.08066383843
1631	0.0806433279
1632	0.08062974613
1633	0.08060784181
1634	0.0806030626
1635	0.08060035306
1636	0.08055775842
1637	0.08053873992
1638	0.08051815213
1639	0.08049957073
1640	0.08047640348
1641	0.080464867
1642	0.08044342652
1643	0.08042787282
1644	0.08040820278
1645	0.08038415135
1646	0.08036753735
1647	0.08034489716
1648	0.08034116237
1649	0.08031746978
1650	0.08028816042
1651	0.08026905368
1652	0.0802589605
1653	0.08022952102
1654	0.08020411817
1655	0.08018767014
1656	0.08017153424
1657	0.08015843236
1658	0.08013477098
1659	0.0801298991
1660	0.08012222303
1661	0.08010741866
1662	0.08010241174
1663	0.08009841593
1664	0.08007028563
1665	0.08005782257
1666	0.08002446016
1667	0.07999986669
1668	0.07998359637
1669	0.07995544562
1670	0.07994307443
1671	0.0799195389
1672	0.07990261075
1673	0.07989383134
1674	0.07988122409
1675	0.07986900765
1676	0.07985698575
1677	0.07983629112
1678	0.07981290375
1679	0.07979666326
1680	0.07978481139
1681	0.07978096461
1682	0.07975983083
1683	0.07975601928
1684	0.07974104285
1685	0.07973626902
1686	0.07970827311
1687	0.07968951908
1688	0.07966812162
1689	0.07965246189
1690	0.07963956486
1691	0.07962209418
1692	0.07960254293
1693	0.07958881535
1694	0.07956432848
1695	0.07955258783
1696	0.07954999585
1697	0.07952671456
1698	0.07951133834
1699	0.07948711972
1700	0.079466479
1701	0.07945788692
1702	0.07944584046
1703	0.07942293051
1704	0.07939633879
1705	0.07938528448
1706	0.07937074872
1707	0.07934670849
1708	0.07932247874
1709	0.07929769025
1710	0.07927070873
1711	0.0792491884
1712	0.07923014827
1713	0.07920056878
1714	0.07919102635
1715	0.07916450962
1716	0.07914278166
1717	0.07912268345
1718	0.07909200322
1719	0.07908766996
1720	0.07907201864
1721	0.07905871943
1722	0.07905365452
1723	0.07903084457
1724	0.07901601431
1725	0.0790131228
1726	0.07899733333
1727	0.07898651271
1728	0.07897602739
1729	0.07896428901
1730	0.07894629991
1731	0.07893672592
1732	0.07891750314
1733	0.07891375855
1734	0.07889822181
1735	0.07888806908
1736	0.07887530879
1737	0.07885591499
1738	0.07883103042
1739	0.07880745235
1740	0.07878520535
1741	0.07876571145
1742	0.07874991549
1743	0.07873110988
1744	0.07872503196
1745	0.07871034243
1746	0.07870259819
1747	0.07868114112
1748	0.07866200194
1749	0.07864280976
1750	0.07861865498
1751	0.07858839829
1752	0.07856521931
1753	0.0785546387
1754	0.07853496635
1755	0.07851641874
1756	0.07850228525
1757	0.07849151279
1758	0.07847865536
1759	0.07846436923
1760	0.0784521936
1761	0.07844123842
1762	0.07842495009
1763	0.07839985728
1764	0.07839625572
1765	0.07839067927
1766	0.07836855739
1767	0.07835425304
1768	0.07834259384
1769	0.07832059702
1770	0.07829821953
1771	0.07828221961
1772	0.07826386345
1773	0.0782485259
1774	0.07823600126
1775	0.07822444679
1776	0.07821451884
1777	0.07820286051
1778	0.07817741186
1779	0.07816633639
1780	0.07814420949
1781	0.07814046495
1782	0.07812748017
1783	0.07810142786
1784	0.07806313722
1785	0.07804998206
1786	0.07802753165
1787	0.07801000562
1788	0.07798387044
1789	0.07796958329
1790	0.07796670827
1791	0.07794729942
1792	0.07794051002
1793	0.07792810822
1794	0.07790769338
1795	0.07789309183
1796	0.0778785326
1797	0.07786496357
1798	0.07783960352
1799	0.0778354951
1800	0.07783101859
1801	0.07780590043
1802	0.07779492274
1803	0.07777600025
1804	0.0777511776
1805	0.07773906777
1806	0.0777247106
1807	0.07768591179
1808	0.0776629656
1809	0.07764166855
1810	0.07763030565
1811	0.07761823164
1812	0.07760427817
1813	0.07758319386
1814	0.07757521326
1815	0.07755845804
1816	0.07754293506
1817	0.07751941162
1818	0.07750614802
1819	0.07749236511
1820	0.07747769017
1821	0.07746725177
1822	0.07745188518
1823	0.07744381158
1824	0.07742585284
1825	0.07739976086
1826	0.07738049247
1827	0.07737272968
1828	0.07735460747
1829	0.07734381015
1830	0.07733484507
1831	0.07732022258
1832	0.07730385802
1833	0.07729048667
1834	0.07727937611
1835	0.0772759055
1836	0.07726646855
1837	0.07724093484
1838	0.07722188537
1839	0.07719948559
1840	0.07717964458
1841	0.07716906874
1842	0.07716084874
1843	0.07714011503
1844	0.0771271082
1845	0.07710760695
1846	0.07710487437
1847	0.07707871192
1848	0.07706957449
1849	0.07705603288
1850	0.0770368962
1851	0.07703418805
1852	0.07702733401
1853	0.07701716915
1854	0.07700625244
1855	0.07698477299
1856	0.07696695017
1857	0.07694748306
1858	0.07693188895
1859	0.07691267853
1860	0.07690746062
1861	0.07688143502
1862	0.07686448107
1863	0.07684220478
1864	0.076810273
1865	0.07680560835
1866	0.07679453099
1867	0.07678602352
1868	0.07676399521
1869	0.07674939102
1870	0.07673858855
1871	0.07672331489
1872	0.07672094396
1873	0.07669904261
1874	0.07669640352
1875	0.07667714579
1876	0.07665711047
1877	0.07664323137
1878	0.07663895837
1879	0.07662608448
1880	0.0766124317
1881	0.07659543509
1882	0.07658484128
1883	0.07656219954
1884	0.07654599926
1885	0.07652564359
1886	0.07650286724
1887	0.07648106842
1888	0.07645153329
1889	0.07643558232
1890	0.07641623758
1891	0.07639786054
1892	0.07639267946
1893	0.07639007828
1894	0.07638135925
1895	0.07637003008
1896	0.07635437275
1897	0.07634175924
1898	0.07632332912
1899	0.07630786574
1900	0.07630534034
1901	0.07627701836
1902	0.07625138554
1903	0.07623164593
1904	0.07621172895
1905	0.07619159294
1906	0.07617853987
1907	0.07617386147
1908	0.07616719925
1909	0.07615978342
1910	0.07615017259
1911	0.07613558399
1912	0.07613203216
1913	0.07611597073
1914	0.07611342193
1915	0.07610324491
1916	0.07608345283
1917	0.07608091909
1918	0.07607056315
1919	0.07606414529
1920	0.0760456177
1921	0.07603414287
1922	0.07602310934
1923	0.07600120734
1924	0.07598011302
1925	0.07596250617
1926	0.07595682268
1927	0.07594397321
1928	0.07593274402
1929	0.07591834643
1930	0.07591290402
1931	0.07590457632
1932	0.07589283254
1933	0.07589036186
1934	0.07587343949
1935	0.07584588018
1936	0.07584342315
1937	0.07583365054
1938	0.07581989015
1939	0.07579138583
1940	0.07576188754
1941	0.07574429516
1942	0.07572095488
1943	0.07571700679
1944	0.07567887902
1945	0.07565488014
1946	0.0756312705
1947	0.0756133394
1948	0.07559191506
1949	0.0755846497
1950	0.07556563775
1951	0.07554952996
1952	0.07552906394
1953	0.07552664027
1954	0.07550293143
1955	0.0754842942
1956	0.07546909372
1957	0.0754447765
1958	0.07542799823
1959	0.07540663079
1960	0.07540155094
1961	0.07539915995
1962	0.07537996787
1963	0.07537024657
1964	0.07535696077
1965	0.07535459149
1966	0.07535032114
1967	0.0753321539
1968	0.07531776122
1969	0.07531083124
1970	0.07530612091
1971	0.07528942258
1972	0.07526229564
1973	0.07523916608
1974	0.07522131274
1975	0.07520536565
1976	0.07518006983
1977	0.07515658035
1978	0.07513889413
1979	0.07511608502
1980	0.07511376129
1981	0.07510643778
1982	0.07509649012
1983	0.07507729188
1984	0.07506438165
1985	0.07504654815
1986	0.07502873123
1987	0.07501599263
1988	0.07501326253
1989	0.07498962249
1990	0.07497752733
1991	0.07497439555
1992	0.07496461848
1993	0.07495511786
1994	0.07493133107
1995	0.07491820466
1996	0.07490123948
1997	0.07488740134
1998	0.07488278991
1999	0.07486736659
2000	0.07486059675
2001	0.07484322672
2002	0.07484055026
2003	0.07482019728
2004	0.07479969613
2005	0.07479373987
2006	0.07478987912
2007	0.07476602656
2008	0.07473927078
2009	0.07472896228
2010	0.07471113073
2011	0.07469087448
2012	0.07468756193
2013	0.07466503274
2014	0.07465981089
2015	0.07464316448
2016	0.07462324861
2017	0.07460309954
2018	0.07458349233
2019	0.07458043428
2020	0.07457268033
2021	0.0745586583
2022	0.07454910032
2023	0.0745282537
2024	0.07451676831
2025	0.0744981591
2026	0.07448757646
2027	0.07447965818
2028	0.07446541584
2029	0.07444696878
2030	0.07443849277
2031	0.07442118804
2032	0.07440366468
2033	0.07439671985
2034	0.07439287581
2035	0.07439027027
2036	0.07438768361
2037	0.07437052436
2038	0.07435530784
2039	0.07434404292
2040	0.07431379634
2041	0.0743043266
2042	0.07429922578
2043	0.07429667475
2044	0.07428637885
2045	0.07427060229
2046	0.07425011291
2047	0.07423723282
2048	0.07423069159
2049	0.07420321294
2050	0.07418255845
2051	0.07417463724
2052	0.07415972351
2053	0.07414797201
2054	0.07413495986
2055	0.07411727954
2056	0.07410658783
2057	0.07408768427
2058	0.07407451381
2059	0.07405608675
2060	0.07403557637
2061	0.07402632046
2062	0.07400205206
2063	0.07397456482
2064	0.07396373573
2065	0.07395961694
2066	0.07393413445
2067	0.07391263385
2068	0.07389809393
2069	0.07387919292
2070	0.073862975
2071	0.07385727017
2072	0.07385425021
2073	0.07382317188
2074	0.07380606704
2075	0.07379184682
2076	0.07377078012
2077	0.07376467307
2078	0.0737444321
2079	0.073730583
2080	0.07372408403
2081	0.07371084414
2082	0.07370152535
2083	0.07367905446
2084	0.07367646833
2085	0.07366491608
2086	0.07364504439
2087	0.0736257407
2088	0.07360488915
2089	0.07359069763
2090	0.07358001279
2091	0.07357147669
2092	0.07355000834
2093	0.07353160433
2094	0.07352872715
2095	0.07351792782
2096	0.07349712685
2097	0.07348672527
2098	0.07348400748
2099	0.07346120284
2100	0.07344416241
2101	0.07342002207
2102	0.0734175741
2103	0.07338945687
2104	0.07338699258
2105	0.0733841262
2106	0.07337212804
2107	0.07335872953
2108	0.07335618285
2109	0.07333677365
2110	0.07333393672
2111	0.07331329829
2112	0.0732929833
2113	0.07328249148
2114	0.07326205079
2115	0.0732376683
2116	0.07322189125
2117	0.07320665116
2118	0.07320448767
2119	0.07319852553
2120	0.07318197935
2121	0.07316952993
2122	0.07315974877
2123	0.07314303095
2124	0.0731300211
2125	0.07311494328
2126	0.07308000099
2127	0.07305194429
2128	0.07303724683
2129	0.07302776227
2130	0.07301040592
2131	0.07298733197
2132	0.0729720144
2133	0.07296717939
2134	0.07294953464
2135	0.07294659399
2136	0.07292425685
2137	0.07290548454
2138	0.07289588971
2139	0.0728858601
2140	0.07286857322
2141	0.07284597113
2142	0.07283790643
2143	0.07281670239
2144	0.07280645498
2145	0.07278338973
2146	0.07276683166
2147	0.0727462175
2148	0.07274270077
2149	0.07273749339
2150	0.0727223992
2151	0.07271899867
2152	0.07269312039
2153	0.07267914775
2154	0.07267121899
2155	0.07266660654
2156	0.07265064944
2157	0.07264055654
2158	0.07262555388
2159	0.07261344802
2160	0.07259423392
2161	0.07256772801
2162	0.07255137331
2163	0.07253969178
2164	0.07252455183
2165	0.07250133008
2166	0.0724844183
2167	0.07248240158
2168	0.07245705477
2169	0.07244824926
2170	0.07244472316
2171	0.0724313199
2172	0.07242895582
2173	0.07242355257
2174	0.07240975712
2175	0.07240740388
2176	0.07240349248
2177	0.07238588771
2178	0.07236930025
2179	0.07235746751
2180	0.07234964376
2181	0.07233514356
2182	0.07233251729
2183	0.072330312
2184	0.07231438757
2185	0.07230445511
2186	0.07228307571
2187	0.07225436197
2188	0.07223721594
2189	0.0722309714
2190	0.07222635478
2191	0.07221671535
2192	0.07221377156
2193	0.07219829383
2194	0.0721796206
2195	0.0721596878
2196	0.07213924181
2197	0.07211503073
2198	0.07209554525
2199	0.07208510036
2200	0.07206015954
2201	0.07205467392
2202	0.07203668417
2203	0.07202693761
2204	0.07200785712
2205	0.07198775384
2206	0.07197495777
2207	0.07196397452
2208	0.0719469232
2209	0.07193726675
2210	0.07191126374
2211	0.07189821866
2212	0.07187774298
2213	0.07185391317
2214	0.07184552414
2215	0.07183111561
2216	0.07182881665
2217	0.07182138108
2218	0.07180593013
2219	0.07179951251
2220	0.07178898965
2221	0.07177084342
2222	0.07175636056
2223	0.07173255475
2224	0.07171203438
2225	0.07169027207
2226	0.07167173477
2227	0.07166571053
2228	0.07164257384
2229	0.07163299007
2230	0.07161502301
2231	0.07160133205
2232	0.07158692045
2233	0.07157087128
2234	0.0715658071
2235	0.07155287798
2236	0.07153771592
2237	0.07153138566
2238	0.07151582105
2239	0.07149983474
2240	0.0714971922
2241	0.07148772915
2242	0.07147243765
2243	0.07144845774
2244	0.07144544839
2245	0.07144274434
2246	0.07144014262
2247	0.07142037995
2248	0.07141170404
2249	0.07139490176
2250	0.07139186918
2251	0.07137064302
2252	0.07136266905
2253	0.07134687717
2254	0.07132703919
2255	0.07132416371
2256	0.07132060242
2257	0.07129924614
2258	0.07129633295
2259	0.07128077582
2260	0.07127820167
2261	0.07127315535
2262	0.07124716633
2263	0.07123297134
2264	0.07122601861
2265	0.07121023674
2266	0.07119198571
2267	0.07117028596
2268	0.07116277625
2269	0.0711473374
2270	0.07114514488
2271	0.07112278013
2272	0.07112060312
2273	0.07110932981
2274	0.07110656354
2275	0.07108450777
2276	0.07107537921
2277	0.07106002669
2278	0.07105752734
2279	0.07104028082
2280	0.07103311181
2281	0.07103096506
2282	0.07102187306
2283	0.07099760783
2284	0.07098897474
2285	0.07096550496
2286	0.07094964396
2287	0.07094568388
2288	0.07093834443
2289	0.07091852918
2290	0.07091248745
2291	0.0708985233
2292	0.07087361734
2293	0.07084998522
2294	0.0708478864
2295	0.07083435604
2296	0.07081516884
2297	0.07080733482
2298	0.07079951777
2299	0.07079737073
2300	0.07079344792
2301	0.07077480844
2302	0.07076891772
2303	0.07075738211
2304	0.07074504871
2305	0.07072948233
2306	0.07069911865
2307	0.07068328277
2308	0.07067144183
2309	0.07065584845
2310	0.07064212138
2311	0.07062440017
2312	0.0706203867
2313	0.07059894247
2314	0.07059687064
2315	0.0705845493
2316	0.07058135196
2317	0.07056909882
2318	0.07055953841
2319	0.07054904302
2320	0.07052640623
2321	0.07051263699
2322	0.07048869307
2323	0.07047082483
2324	0.0704531038
2325	0.07045063947
2326	0.07043045968
2327	0.07041719763
2328	0.07040718172
2329	0.0703842527
2330	0.07036937356
2331	0.07035492193
2332	0.07033521708
2333	0.07032411535
2334	0.07032208646
2335	0.07029532314
2336	0.07028692542
2337	0.07027613276
2338	0.07026714923
2339	0.07025297185
2340	0.07023272668
2341	0.07021517248
2342	0.07019213551
2343	0.07018953418
2344	0.0701822465
2345	0.07017259263
2346	0.07015243343
2347	0.07014879623
2348	0.0701255354
2349	0.07011143178
2350	0.07009701393
2351	0.07008732357
2352	0.07006978302
2353	0.07006368552
2354	0.07004870852
2355	0.07003980148
2356	0.07003780271
2357	0.07003601873
2358	0.07001508064
2359	0.07001236453
2360	0.06999483033
2361	0.06998480962
2362	0.06997121781
2363	0.06995030485
2364	0.06993334916
2365	0.06992160456
2366	0.06990629808
2367	0.06989166707
2368	0.06987974712
2369	0.06985456356
2370	0.06983992938
2371	0.06982549001
2372	0.06982361788
2373	0.0698015782
2374	0.06978853445
2375	0.06978476144
2376	0.06977742876
2377	0.06976328791
2378	0.06974832366
2379	0.06974597301
2380	0.06972241968
2381	0.06970826286
2382	0.06969095528
2383	0.06967034517
2384	0.06966839352
2385	0.06965047881
2386	0.06963779028
2387	0.06962944371
2388	0.06962215211
2389	0.06961093036
2390	0.06959675178
2391	0.06958516025
2392	0.06956189848
2393	0.06955012295
2394	0.06953580719
2395	0.0695266993
2396	0.06952426241
2397	0.06951282783
2398	0.06949750642
2399	0.06949557583
2400	0.06946678716
2401	0.06946486584
2402	0.06945522782
2403	0.0694528643
2404	0.06945055284
2405	0.06943621183
2406	0.06943032848
2407	0.06941699393
2408	0.06940044544
2409	0.06939734355
2410	0.06938629732
2411	0.06938228751
2412	0.06935795578
2413	0.06934588286
2414	0.06933157292
2415	0.06931535478
2416	0.06931346651
2417	0.0692956745
2418	0.06927956595
2419	0.06926294228
2420	0.06924371389
2421	0.06923686699
2422	0.06922623419
2423	0.06922369362
2424	0.06921247401
2425	0.06921061238
2426	0.06919713222
2427	0.06918072087
2428	0.06917452482
2429	0.06915236292
2430	0.06915047689
2431	0.06913915875
2432	0.06913732185
2433	0.06911823042
2434	0.069099718
2435	0.0690785306
2436	0.06907579182
2437	0.0690596166
2438	0.06905796807
2439	0.06903992407
2440	0.0690318735
2441	0.06901569768
2442	0.06901368632
2443	0.06899614556
2444	0.06897715938
2445	0.06896050029
2446	0.06894593174
2447	0.06893258815
2448	0.06893034047
2449	0.06891821544
2450	0.06890271225
2451	0.06890094269
2452	0.06889918604
2453	0.06888451129
2454	0.06887628972
2455	0.0688575135
2456	0.06884408907
2457	0.06882395066
2458	0.06879611209
2459	0.06877870853
2460	0.06876422529
2461	0.06874262295
2462	0.06871596738
2463	0.06870098701
2464	0.06867892445
2465	0.06866987295
2466	0.06865498941
2467	0.06864135941
2468	0.06861541393
2469	0.06859862482
2470	0.0685759805
2471	0.06856170393
2472	0.06855399201
2473	0.06854608425
2474	0.06854317629
2475	0.06853820552
2476	0.06853634354
2477	0.06852579113
2478	0.06852034332
2479	0.0685085094
2480	0.06849224576
2481	0.0684827266
2482	0.06848087984
2483	0.06847549424
2484	0.06846756103
2485	0.06846036489
2486	0.06845817258
2487	0.06844024692
2488	0.06843528535
2489	0.06842219763
2490	0.06841359197
2491	0.06838976039
2492	0.06837654025
2493	0.06836037179
2494	0.0683424979
2495	0.06834079864
2496	0.0683379109
2497	0.06832948818
2498	0.06831928772
2499	0.06831364858
2500	0.06829503353
2501	0.06827908413
2502	0.06825770765
2503	0.06824727335
2504	0.06823851134
2505	0.06822701336
2506	0.06822532803
2507	0.06821174529
2508	0.06820933938
2509	0.06818962363
2510	0.06818547208
2511	0.06817347702
2512	0.06815972675
2513	0.06814403889
2514	0.0681309107
2515	0.06811665402
2516	0.06810381436
2517	0.0680955072
2518	0.06808870432
2519	0.06807434873
2520	0.06806056518
2521	0.0680502446
2522	0.06803883619
2523	0.06803177677
2524	0.06802751293
2525	0.06801421828
2526	0.06800251335
2527	0.0679860701
2528	0.0679745763
2529	0.06795580213
2530	0.06795414617
2531	0.06793358388
2532	0.06793193974
2533	0.06792971893
2534	0.06792405571
2535	0.06790869587
2536	0.06789743876
2537	0.06788810227
2538	0.06787026828
2539	0.06785910915
2540	0.06785536109
2541	0.06785219793
2542	0.06783805033
2543	0.06782367301
2544	0.06780693178
2545	0.06780481906
2546	0.06780004948
2547	0.06779489269
2548	0.06779279584
2549	0.06778391395
2550	0.06776517963
2551	0.06775620128
2552	0.06773772366
2553	0.06771674065
2554	0.06770979732
2555	0.06769709658
2556	0.06769012011
2557	0.06767307911
2558	0.06766131549
2559	0.06764382372
2560	0.06763261029
2561	0.06761743763
2562	0.06760012213
2563	0.06759687513
2564	0.06758478736
2565	0.06757619266
2566	0.06755566894
2567	0.06755091576
2568	0.06754886809
2569	0.06754727413
2570	0.06754550661
2571	0.06753200831
2572	0.06751374201
2573	0.06750359812
2574	0.06749698344
2575	0.06749508921
2576	0.06747406817
2577	0.06746258601
2578	0.06746113665
2579	0.06744199147
2580	0.06743431937
2581	0.06742949189
2582	0.06742373038
2583	0.06740677268
2584	0.06739004851
2585	0.06737361124
2586	0.06736342611
2587	0.067348233
2588	0.06733651901
2589	0.06731491523
2590	0.06729776413
2591	0.06728277412
2592	0.06726994388
2593	0.0672525004
2594	0.0672351774
2595	0.06721982299
2596	0.06720995408
2597	0.06720258784
2598	0.06718809495
2599	0.06717482228
2600	0.06717326392
2601	0.06716082136
2602	0.06714483087
2603	0.06714313649
2604	0.06713256214
2605	0.0671266994
2606	0.06711704924
2607	0.06711550498
2608	0.06710520963
2609	0.06709258739
2610	0.06707880698
2611	0.06707634086
2612	0.06705936604
2613	0.06705004646
2614	0.06703843031
2615	0.06702165279
2616	0.06701971599
2617	0.06700450156
2618	0.06699279343
2619	0.06698200494
2620	0.06697265293
2621	0.06697078324
2622	0.06695816932
2623	0.06694590524
2624	0.06693615335
2625	0.06692450926
2626	0.06691388433
2627	0.06689827741
2628	0.06688153812
2629	0.06687012913
2630	0.06686047757
2631	0.06685844821
2632	0.06685639057
2633	0.06683767499
2634	0.06682615915
2635	0.06681471023
2636	0.06681227817
2637	0.06680972885
2638	0.06679421281
2639	0.06677561581
2640	0.06675737464
2641	0.0667374383
2642	0.06673008939
2643	0.06672859271
2644	0.06670391587
2645	0.06669082076
2646	0.0666800815
2647	0.06667802535
2648	0.06666575082
2649	0.06664574426
2650	0.0666433467
2651	0.0666190444
2652	0.06660859702
2653	0.06659407263
2654	0.06657715944
2655	0.06657569052
2656	0.06656467668
2657	0.06656279856
2658	0.06655019164
2659	0.06654307882
2660	0.06652783243
2661	0.06650942735
2662	0.06649579177
2663	0.0664939396
2664	0.06648167406
2665	0.06647217114
2666	0.06646010351
2667	0.06645226908
2668	0.06643362204
2669	0.06642866126
2670	0.06641246009
2671	0.06639180129
2672	0.06637868814
2673	0.06637723812
2674	0.06636351211
2675	0.06634885335
2676	0.06633759286
2677	0.06632816968
2678	0.06631369726
2679	0.06629894182
2680	0.06628438057
2681	0.06627243199
2682	0.06626539486
2683	0.06626355001
2684	0.06624633751
2685	0.06622191626
2686	0.06621691068
2687	0.06619745014
2688	0.06617270931
2689	0.06616073033
2690	0.06614708905
2691	0.06613760518
2692	0.06611740697
2693	0.06610821832
2694	0.0660951482
2695	0.06608270645
2696	0.06607930737
2697	0.06606455823
2698	0.06606279536
2699	0.06604635569
2700	0.06604447962
2701	0.06603571911
2702	0.06602400687
2703	0.06601464179
2704	0.06600818955
2705	0.06599363941
2706	0.06597832974
2707	0.06597598897
2708	0.06596539928
2709	0.06595601291
2710	0.06594760364
2711	0.0659460584
2712	0.06593228531
2713	0.06591270623
2714	0.0659066001
2715	0.06590362929
2716	0.06588606575
2717	0.06587507333
2718	0.06585984316
2719	0.0658512577
2720	0.06584376683
2721	0.06583067993
2722	0.0658289396
2723	0.06581206235
2724	0.0657926651
2725	0.06578187394
2726	0.06577334365
2727	0.06575633633
2728	0.06574219974
2729	0.0657404305
2730	0.06572314363
2731	0.06571063531
2732	0.06570008482
2733	0.06568518663
2734	0.06566868862
2735	0.06565454503
2736	0.06564256647
2737	0.06563472691
2738	0.06562287109
2739	0.06560488036
2740	0.06559675904
2741	0.06559037964
2742	0.06557595318
2743	0.06556662235
2744	0.06556470005
2745	0.0655600245
2746	0.06555101807
2747	0.06553075404
2748	0.06552580187
2749	0.06552441488
2750	0.06551034844
2751	0.06550028641
2752	0.06547697202
2753	0.0654750639
2754	0.06547369354
2755	0.065461931
2756	0.06543997831
2757	0.06543771521
2758	0.06543622958
2759	0.06542261363
2760	0.06540858771
2761	0.06539851725
2762	0.0653856552
2763	0.06537169487
2764	0.06536161754
2765	0.06535202465
2766	0.06533844146
2767	0.06533393753
2768	0.0653234653
2769	0.06532123792
2770	0.06531940956
2771	0.06529930899
2772	0.06529021505
2773	0.06527472219
2774	0.06526098847
2775	0.06524944287
2776	0.06524724435
2777	0.06524215415
2778	0.06524034498
2779	0.06522568516
2780	0.06521649857
2781	0.06521431275
2782	0.06520040784
2783	0.06518544074
2784	0.06518378471
2785	0.06517604911
2786	0.06515298221
2787	0.06513690015
2788	0.06512112904
2789	0.06511935915
2790	0.06510108027
2791	0.06509927797
2792	0.06508992777
2793	0.06508319437
2794	0.06506978254
2795	0.06505821889
2796	0.06504923106
2797	0.06503937952
2798	0.06503775582
2799	0.06501837536
2800	0.06500943928
2801	0.06499022566
2802	0.06498425268
2803	0.0649717801
2804	0.06496367202
2805	0.06495838164
2806	0.06494591839
2807	0.06492943614
2808	0.06491496838
2809	0.06490611526
2810	0.06490300137
2811	0.06490030383
2812	0.06488916094
2813	0.0648874305
2814	0.06486818082
2815	0.0648591676
2816	0.06485034259
2817	0.0648322553
2818	0.06481341371
2819	0.06479409441
2820	0.0647785902
2821	0.06476109966
2822	0.06475502852
2823	0.06475226935
2824	0.06473990131
2825	0.06473778751
2826	0.06472496098
2827	0.064714724
2828	0.06470793422
2829	0.0646955928
2830	0.06469257015
2831	0.0646735391
2832	0.06467106774
2833	0.06465936036
2834	0.06464434681
2835	0.06464267164
2836	0.06464000424
2837	0.06463391292
2838	0.06462921131
2839	0.06462015091
2840	0.06461399184
2841	0.0646016594
2842	0.06458786154
2843	0.06456701885
2844	0.06455619749
2845	0.06455124298
2846	0.06454073548
2847	0.0645296664
2848	0.06451090243
2849	0.06450564134
2850	0.06448981307
2851	0.0644783579
2852	0.06446165792
2853	0.06444966636
2854	0.06443956179
2855	0.06442962789
2856	0.06441879818
2857	0.06441720812
2858	0.06441563127
2859	0.06441102301
2860	0.06440260528
2861	0.06439221381
2862	0.06437655768
2863	0.06436611892
2864	0.06435713944
2865	0.06434599253
2866	0.06434004716
2867	0.06433835101
2868	0.06432820329
2869	0.06430517736
2870	0.06429156193
2871	0.06427838223
2872	0.06426089094
2873	0.06424517718
2874	0.06423770571
2875	0.06423456675
2876	0.06422030813
2877	0.06420987343
2878	0.06420699561
2879	0.06419354981
2880	0.06418344451
2881	0.06417912982
2882	0.06416493862
2883	0.06415252648
2884	0.0641495992
2885	0.06413454246
2886	0.06412964883
2887	0.06412802654
2888	0.06411683204
2889	0.06409934723
2890	0.06408765219
2891	0.06407351058
2892	0.06406284515
2893	0.0640453526
2894	0.06402442477
2895	0.06401206821
2896	0.06399770606
2897	0.06398801326
2898	0.06397985559
2899	0.06396099559
2900	0.06394932027
2901	0.06393304443
2902	0.06392608434
2903	0.06391641849
2904	0.06391343184
2905	0.06391189531
2906	0.06390024844
